Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,7.437821159517837,3.702195072370358,3.801656941320206
2,4.87364527842503,2.5068397954152917,2.5351451281042716
5,3.378773397013971,1.6962551003595865,1.7099867726662772
10,1.9335010697392248,1.0467284397662644,1.0767853943669314
