Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,3.4788604567755015,1.787352762135794,1.9202941953254127
2,2.388611710949779,1.066527009673257,1.1421493880861204
5,1.4943505188989288,0.8424086822509306,0.9025513316517595
10,1.0464071386117613,0.4545646980964483,0.4806254244440866
