Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,8.555927532840622,3.605248757609629,3.9641469752422
2,6.053685288159206,2.505238098936438,2.779810238822371
5,3.6382443186644564,1.5256871590282957,1.6784001902547891
10,2.4494968824579444,1.0352638781367332,1.141450581564494
