Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,11.937259214557326,2.825868174757619,3.105086760262324
2,9.261537664023233,2.1210629164102484,2.37640516791705
5,5.280653047256181,1.2192512943517844,1.3446557216890724
10,3.6391779701642037,0.8609310941006967,0.9609892410051554
