Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,14.338647518787939,3.4796208781248805,3.9700057124479855
2,9.549019401437265,2.314227048450744,2.679287623181128
5,6.470099508917327,1.4359157678715428,1.6923498224808968
10,4.720023901515196,1.0308118442632395,1.2057193969104014
