Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,5.221082857590049,2.7554891808211437,2.8663385900149545
2,3.7897566318792726,1.9040993820550565,1.9838545898947686
5,2.247289104445382,1.142381919140937,1.189493976913713
10,1.5610928965609023,0.7823825238101058,0.8117355768681299
