Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,8.546976896340404,3.82741716882681,3.9330642807028884
2,5.873070128649693,2.6376504888741077,2.704469348710734
5,3.5672949057276897,1.6525359430306055,1.701785053774068
10,2.427445794195565,1.0778458699621012,1.107398256373788
