Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,10.241880908908557,4.313806641206835,4.619915604259779
2,7.195916400938871,3.0455311598001487,3.3381282118635935
5,3.733420214751239,1.6736741424287893,1.872297283087088
10,3.0336696886312953,1.2229895557757042,1.2828716494176928
