Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,10.129065395346574,3.7218441759809067,4.31888924982851
2,7.335134174196299,2.5673268671539655,2.987137567529758
5,4.491574300802314,1.5676728309133081,1.815354185109182
10,2.9291445030700016,1.0268742273252782,1.1978868476242792
