Ensemble Size,Town grid-point,Town 7x7 Box,Town 7x7 Land Box
1,4.821727555808523,2.339664340230089,3.333102231855703
2,3.3364958979434878,1.7284293189356292,2.574229046735912
5,2.035178377801704,1.0491474894892898,1.4142203921279408
10,1.5037191152523013,0.6684051526245313,0.9519562700973373
